0, 1
1, 1
4, 1
5, 2
13, 3
14, 1
17, 1
20, 1
21, 1
22, 1
23, 1
24, 1
28, 1
983, 2
985, 1
987, 1
990, 1
991, 1
992, 1
993, 3
995, 2
996, 2
999, 2
2036, 1
2053, 1
2055, 1
2065, 1
2067, 2
2069, 1
2092, 1
2093, 1
2096, 1
2098, 1
2102, 1
2111, 1
2112, 1
2120, 1
2121, 1
3163, 1
3167, 1
3170, 1
3175, 1
3177, 2
3178, 1
3180, 1
3183, 1
3184, 2
3187, 1
3198, 1
3207, 1
3220, 1
3224, 1
4086, 1
4101, 1
4116, 1
4119, 1
4122, 1
4123, 1
4124, 2
4125, 1
4129, 1
4131, 1
4132, 1
4135, 1
4138, 1
4146, 2
5091, 1
5092, 1
5097, 1
5108, 1
5141, 1
5143, 1
5144, 1
5146, 2
5147, 1
5150, 1
5163, 1
5179, 3
5193, 1
6060, 1
6062, 1
6069, 1
6078, 1
6098, 1
6102, 1
6103, 1
6106, 1
6162, 1
6165, 1
6168, 1
6170, 1
6173, 1
6175, 1
6180, 1
6185, 1
7047, 1
7048, 3
7156, 1
7162, 1
7163, 1
7164, 1
7165, 1
7167, 1
7168, 1
7169, 1
7170, 1
7172, 1
7176, 1
7177, 1
8057, 2
8058, 2
8165, 1
8166, 1
8167, 1
8172, 2
8175, 3
8176, 2
8178, 1
8199, 1
9059, 2
9060, 1
9063, 1
9151, 1
9156, 1
9159, 1
9161, 1
9163, 1
9164, 1
9167, 1
9168, 1
9172, 1
9175, 1
9183, 1
9195, 1
10056, 2
10059, 1
10063, 1
10174, 1
10177, 1
10183, 1
10184, 1
10186, 1
10188, 1
10191, 2
10194, 1
10197, 1
10212, 1
10228, 1
11060, 2
11069, 1
11073, 1
11155, 1
11158, 1
11163, 1
11168, 1
11175, 1
11186, 1
11187, 2
11217, 1
11219, 1
11222, 1
11226, 1
12084, 1
12086, 1
12092, 1
12106, 1
12159, 1
12160, 1
12161, 1
12166, 1
12222, 1
12225, 1
12242, 1
12247, 1
12281, 1
12282, 1
12283, 1
12284, 1
13084, 1
13087, 2
13093, 1
13175, 1
13178, 1
13181, 1
13192, 1
13217, 1
13218, 1
13221, 1
13237, 1
13281, 2
13287, 2
14076, 1
14077, 2
14091, 1
14172, 2
14174, 1
14175, 1
14251, 2
14255, 1
14262, 1
14267, 1
14269, 1
14273, 1
14295, 1
15084, 2
15088, 1
15099, 1
15181, 1
15182, 1
15184, 1
15186, 1
15259, 1
15260, 2
15269, 2
15274, 1
15275, 1
15279, 1
16110, 1
16112, 2
16116, 1
16197, 1
16199, 1
16201, 1
16203, 1
16278, 2
16279, 2
16280, 1
16286, 1
16288, 1
16299, 1
17093, 2
17094, 1
17097, 1
17180, 1
17188, 1
17191, 1
17192, 1
17243, 1
17244, 1
17259, 1
17269, 1
17273, 1
17280, 1
17286, 1
17305, 1
18096, 1
18099, 3
18176, 2
18177, 1
18181, 1
18247, 1
18251, 1
18265, 1
18271, 1
18272, 2
18275, 1
18283, 1
19098, 2
19101, 1
19102, 1
19180, 1
19182, 1
19183, 1
19186, 1
19255, 1
19256, 1
19257, 1
19269, 1
19270, 1
19274, 1
19283, 1
19291, 1
20122, 1
20123, 1
20124, 1
20127, 1
20222, 1
20223, 1
20224, 1
20225, 1
20308, 1
20309, 1
20313, 1
20318, 1
20321, 1
20329, 1
20339, 1
20359, 1
21115, 1
21117, 2
21119, 1
21201, 1
21202, 3
21278, 1
21281, 1
21282, 1
21285, 2
21288, 1
21292, 1
21313, 1
22132, 1
22134, 1
22136, 1
22154, 1
22221, 1
22222, 1
22226, 1
22237, 1
22317, 1
22320, 1
22323, 1
22325, 1
22331, 1
22333, 1
22336, 1
22359, 1
23127, 1
23131, 2
23139, 1
23219, 1
23221, 1
23222, 1
23228, 1
23286, 1
23287, 1
23289, 1
23299, 1
23318, 1
23319, 1
23330, 2
24133, 3
24135, 1
24225, 1
24226, 1
24227, 1
24228, 1
24308, 1
24309, 1
24311, 1
24313, 1
24319, 1
24321, 1
24325, 1
24329, 1
25227, 2
25228, 1
25233, 1
25495, 1
25502, 1
25518, 1
25538, 1
25539, 1
25549, 2
25550, 1
25551, 1
25552, 1
25561, 1
25577, 1
26254, 2
26255, 1
26278, 1
26580, 1
26585, 1
26586, 1
26590, 1
26594, 1
26596, 1
26598, 1
26601, 1
26617, 1
26638, 1
26665, 1
26669, 1
27219, 1
27224, 1
27234, 1
27249, 1
27511, 1
27518, 1
27523, 1
27524, 1
27619, 1
27625, 1
27626, 1
27627, 1
27650, 1
27653, 2
27686, 1
28277, 1
28278, 1
28279, 1
28290, 1
28570, 1
28574, 1
28575, 1
28582, 1
28620, 2
28622, 1
28627, 1
28631, 1
28632, 1
28633, 1
28648, 1
29207, 1
29208, 1
29211, 1
29221, 1
29416, 1
29424, 2
29434, 1
29543, 1
29546, 1
29560, 1
29567, 1
29614, 1
29616, 1
29617, 1
29628, 1
30261, 1
30264, 2
30293, 1
30556, 1
30558, 2
30581, 1
30583, 1
30585, 1
30592, 1
30600, 1
30670, 1
30671, 1
30673, 1
30700, 1
31268, 1
31274, 1
31276, 1
31277, 1
31463, 1
31465, 1
31467, 1
31469, 1
31590, 2
31592, 1
31596, 1
31600, 1
31608, 1
31619, 1
31631, 1
32172, 1
32176, 2
32177, 1
32337, 1
32339, 1
32340, 1
32342, 1
32409, 1
32410, 3
32425, 1
32428, 3
