0, 1
38, 1
76, 1
118, 1
154, 1
193, 1
233, 1
271, 1
310, 1
349, 1
388, 1
427, 1
467, 1
505, 1
545, 1
583, 1
625, 1
662, 1
704, 1
742, 1
780, 1
828, 1
876, 1
905, 1
953, 1
977, 1
1013, 1
1053, 1
1091, 1
1131, 1
1169, 1
1209, 1
1248, 1
1287, 1
1327, 1
1365, 1
1404, 1
1444, 1
1485, 1
1521, 1
1560, 1
1599, 1
1645, 1
1680, 1
1722, 1
1756, 1
1795, 1
1839, 1
1874, 1
1914, 1
1986, 1
1989, 1
2079, 1
2184, 1
2188, 1
2191, 1
2194, 1
2225, 1
2263, 1
2302, 1
2350, 1
2380, 1
2420, 1
2459, 1
2497, 1
2537, 1
2576, 1
2615, 1
2653, 1
2694, 1
2732, 1
2775, 1
2816, 1
2872, 1
2891, 1
2929, 1
2971, 1
3026, 1
3045, 1
3083, 1
3123, 1
3162, 1
3201, 1
3240, 1
3279, 1
3318, 1
3357, 1
3396, 1
3435, 1
3475, 1
3514, 1
3552, 1
3591, 1
3631, 1
3669, 1
3708, 1
3748, 1
3795, 1
3826, 1
3867, 1
3908, 1
3943, 1
3984, 1
4028, 1
4060, 1
4099, 1
4139, 1
4178, 1
4217, 1
4256, 1
4295, 1
4333, 1
4372, 1
4411, 1
4451, 1
4490, 1
4529, 1
4567, 1
4607, 1
4646, 1
4685, 1
4725, 1
4765, 1
4810, 1
4854, 1
4883, 1
4960, 1
4967, 1
5027, 1
5053, 1
5075, 1
5115, 1
5154, 1
5193, 1
5232, 1
5271, 1
5312, 1
5350, 1
5388, 1
5428, 1
5467, 1
5506, 1
5545, 1
5583, 1
5623, 1
5662, 1
5701, 1
5739, 1
5782, 1
5819, 1
5858, 1
5906, 1
5935, 1
5976, 1
6047, 1
6052, 1
6092, 1
6130, 1
6170, 1
6209, 1
6248, 1
6286, 1
6325, 1
6365, 1
6404, 1
6443, 1
6482, 1
6521, 1
6560, 1
6600, 1
6638, 1
6677, 1
6716, 1
6756, 1
6844, 1
6853, 1
6872, 1
6914, 1
6953, 1
6990, 1
7060, 1
7069, 1
7107, 1
7146, 1
7185, 1
7225, 1
7263, 1
7302, 1
7341, 1
7381, 1
7419, 1
7459, 1
7498, 1
7537, 1
7576, 1
7615, 1
7655, 1
7692, 1
7731, 1
7772, 1
7867, 1
7869, 1
7887, 1
7932, 1
7967, 1
8046, 1
8049, 1
8083, 1
8122, 1
8161, 1
8200, 1
8240, 1
8278, 1
8317, 1
8356, 1
8397, 1
8435, 1
8474, 1
8513, 1
8552, 1
8592, 1
8631, 1
8670, 1
8709, 1
8750, 1
8786, 1
8826, 1
8865, 1
8904, 1
8955, 1
8983, 1
9068, 1
9075, 1
9100, 1
9139, 1
9177, 1
9215, 1
9255, 1
9294, 1
9333, 1
9373, 1
9411, 1
9451, 1
9490, 1
9529, 1
9567, 1
9607, 1
9647, 1
9685, 1
9724, 1
9763, 1
9818, 1
9841, 1
9882, 1
9919, 1
9967, 1
10005, 1
10057, 1
10076, 1
10115, 1
10154, 1
10193, 1
10232, 1
10271, 1
10309, 1
10349, 1
10388, 1
10428, 1
10467, 1
10505, 1
10545, 1
10583, 1
10622, 1
10662, 1
10701, 1
10739, 1
10782, 1
10820, 1
10913, 1
10915, 1
10934, 1
10986, 1
11025, 1
11051, 1
11135, 1
11143, 1
11170, 1
11208, 1
11249, 1
11286, 1
11325, 1
11364, 1
11404, 1
11443, 1
11482, 1
11521, 1
11560, 1
11599, 1
11638, 1
11677, 1
11716, 1
11754, 1
11793, 1
11837, 1
11872, 1
11915, 1
11971, 1
12007, 1
12030, 1
12108, 1
12114, 1
12145, 1
12185, 1
12224, 1
12263, 1
12302, 1
12342, 1
12380, 1
12418, 1
12458, 1
12497, 1
12537, 1
12576, 1
12614, 1
12654, 1
12693, 1
12731, 1
12771, 1
12826, 1
12865, 1
12887, 1
12926, 1
12966, 1
13012, 1
13056, 1
13089, 1
13159, 1
13169, 1
13201, 1
13239, 1
13278, 1
13318, 1
13358, 1
13395, 1
13434, 1
13474, 1
13513, 1
13553, 1
13590, 1
13630, 1
13668, 1
13708, 1
13748, 1
13786, 1
13850, 1
13875, 1
13903, 1
13946, 1
13985, 1
14023, 1
14059, 1
14117, 1
14142, 1
14176, 1
14216, 1
14255, 1
14295, 1
14334, 1
14372, 1
14412, 1
14449, 1
14490, 1
