0, 66
502, 59
1008, 62
1510, 52
2012, 35
2515, 24
3017, 60
3530, 48
4033, 45
4539, 50
5041, 56
5546, 45
6048, 48
6559, 40
7062, 38
7564, 29
8067, 37
8570, 27
9072, 32
9576, 30
10082, 36
10585, 28
11088, 34
11596, 31
12099, 35
12600, 28
13102, 39
13605, 31
14107, 41
14614, 32
15132, 38
15636, 42
16138, 52
16640, 51
17142, 45
17645, 39
18148, 43
18650, 28
19153, 52
19657, 46
20158, 55
20660, 39
21164, 56
21671, 58
22173, 45
22676, 29
23178, 36
23680, 44
24182, 45
24684, 51
25186, 38
25690, 29
26200, 49
26712, 50
27230, 86
27758, 60
28269, 89
28777, 62
29292, 86
29806, 67
30339, 81
30850, 61
31386, 78
31894, 64
32412, 79
32949, 67
33459, 59
33966, 31
34472, 30
